sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:470,1,1,0.125,0.3333333333333333,0.4666666666666667,0.7333333333333333,0.3162917683951951,0.8
1,1,casia:061,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,-0.39542543328063096,0.5333333333333333
2,1,casia:250,1,0,1.0,0.13333333333333333,0.9333333333333333,0.9333333333333333,0.14039553403401903,0.6666666666666666
3,1,casia:042,0,0,1.0,1.0,0.8,0.8,1.2120374686633195,0.9333333333333333
4,1,casia:490,1,1,0.6875,0.7333333333333333,0.4666666666666667,0.4666666666666667,-0.8756044347698092,0.5333333333333333
5,1,casia:346,1,1,0.4375,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.6142658191864461,0.8666666666666667
6,1,casia:192,0,0,1.0,1.0,1.0,0.8666666666666667,0.6762165013486695,0.8
7,1,casia:279,1,1,0.25,0.4,0.3333333333333333,0.3333333333333333,-1.1735784855610603,0.4666666666666667
8,1,casia:345,1,1,0.0625,0.4,0.8666666666666667,0.26666666666666666,-0.27965633318730726,0.6666666666666666
9,1,casia:462,1,1,0.1875,0.4666666666666667,0.4,0.2,-0.5776303839785583,0.6
10,1,casia:326,1,1,0.125,0.26666666666666666,0.4,0.4,0.3162917683951951,0.8
11,1,casia:426,1,1,0.125,0.3333333333333333,0.6,0.6,0.3162917683951951,0.8
12,1,casia:222,0,0,1.0,1.0,1.0,0.2,-1.467067367909931,0.26666666666666666
13,1,casia:052,0,0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.6762165013486695,0.8
14,1,casia:191,0,0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.14039553403401903,0.6666666666666666
15,1,casia:190,0,0,1.0,1.0,1.0,0.4666666666666667,0.6762165013486695,0.8
16,1,casia:360,1,1,0.875,1.0,0.5333333333333333,0.5333333333333333,0.912239869977697,0.9333333333333333
17,1,casia:026,0,0,1.0,1.0,0.9333333333333333,0.8,1.2120374686633195,0.9333333333333333
18,1,casia:078,0,0,1.0,1.0,0.7333333333333333,0.7333333333333333,0.408306017691344,0.7333333333333333
19,1,casia:180,0,0,1.0,1.0,0.8,0.8,-1.1991568842526061,0.3333333333333333
20,1,casia:289,1,1,0.0625,0.4666666666666667,0.4,0.7333333333333333,0.018317717603943677,0.7333333333333333
21,1,casia:031,0,0,1.0,1.0,1.0,0.6666666666666666,-1.467067367909931,0.26666666666666666
22,1,casia:390,1,1,0.0625,0.3333333333333333,0.7333333333333333,0.9333333333333333,-1.4715525363523112,0.4
23,1,casia:291,1,1,0.1875,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3162917683951951,0.8
24,1,casia:186,0,0,1.0,1.0,0.26666666666666666,0.2,-0.931246400595281,0.4
25,1,casia:365,1,1,0.125,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.912239869977697,0.9333333333333333
26,1,casia:093,0,0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.408306017691344,0.7333333333333333
27,1,casia:296,1,1,0.0625,0.26666666666666666,0.4666666666666667,0.5333333333333333,-0.5776303839785583,0.6
28,1,casia:464,1,1,0.1875,0.26666666666666666,0.5333333333333333,0.5333333333333333,-0.27965633318730726,0.6666666666666666
29,1,casia:158,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.9441269850059945,0.8666666666666667
30,1,casia:123,0,0,1.0,1.0,0.8,0.8,0.9441269850059945,0.8666666666666667
31,1,casia:043,0,0,1.0,1.0,1.0,0.8666666666666667,-0.931246400595281,0.4
32,1,casia:027,0,0,1.0,1.0,0.9333333333333333,0.9333333333333333,1.2120374686633195,0.9333333333333333
33,1,casia:447,1,1,0.0625,0.26666666666666666,0.4,0.4,0.018317717603943677,0.7333333333333333
34,1,casia:245,0,0,1.0,1.0,1.0,0.3333333333333333,-1.467067367909931,0.26666666666666666
35,1,casia:291,1,1,0.0625,0.4,0.4666666666666667,0.4666666666666667,-0.8756044347698092,0.5333333333333333
36,1,casia:019,0,0,1.0,1.0,1.0,1.0,-0.663335916937956,0.4666666666666667
37,1,casia:443,1,1,0.1875,0.4,0.4666666666666667,0.8666666666666667,0.018317717603943677,0.7333333333333333
38,1,casia:286,1,1,0.0625,0.26666666666666666,0.2,0.2,-1.7695265871435624,0.3333333333333333
39,1,casia:274,1,1,0.0625,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.3162917683951951,0.8
40,1,casia:467,1,1,0.3125,0.4666666666666667,0.3333333333333333,0.6,-0.8756044347698092,0.5333333333333333
41,1,casia:473,1,1,0.8125,0.6666666666666666,0.8666666666666667,0.5333333333333333,0.6142658191864461,0.8666666666666667
42,1,casia:059,0,0,1.0,1.0,0.8,0.8,1.2120374686633195,0.9333333333333333
43,1,casia:099,0,0,1.0,1.0,0.8666666666666667,0.8666666666666667,0.408306017691344,0.7333333333333333
44,1,casia:035,0,0,1.0,1.0,0.8666666666666667,0.8666666666666667,0.6762165013486695,0.8
45,1,casia:183,0,0,1.0,1.0,0.4666666666666667,0.4666666666666667,0.408306017691344,0.7333333333333333
46,1,casia:005,0,0,1.0,0.3333333333333333,0.8,0.8,0.9441269850059945,0.8666666666666667
47,1,casia:237,0,0,1.0,0.6666666666666666,0.13333333333333333,0.13333333333333333,0.6762165013486695,0.8
48,1,casia:184,0,0,1.0,1.0,1.0,0.6666666666666666,0.14039553403401903,0.6666666666666666
49,1,casia:485,1,1,0.0625,0.4,0.8666666666666667,0.8666666666666667,-1.1735784855610603,0.4666666666666667
50,1,casia:319,1,1,0.0625,0.6,0.4666666666666667,0.4666666666666667,0.018317717603943677,0.7333333333333333
