sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:452,1,1,0.921875,0.8571428571428571,0.9365079365079365,0.9365079365079365,0.1821278790860512,0.5079365079365079
1,1,casia:462,1,1,0.828125,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.8406004530136947,0.6349206349206349
2,1,casia:480,1,1,0.09375,0.25396825396825395,0.14285714285714285,0.14285714285714285,-1.2171263405101913,0.23809523809523808
3,1,casia:455,1,1,0.484375,0.2857142857142857,0.9206349206349206,0.9206349206349206,-0.3117265513596814,0.4126984126984127
4,1,casia:251,1,1,0.953125,1.0,0.9523809523809523,0.9523809523809523,-1.0525081970282804,0.2698412698412698
5,1,casia:350,1,1,0.90625,0.873015873015873,0.5873015873015873,0.5873015873015873,-0.8878900535463695,0.30158730158730157
6,1,casia:055,0,0,1.0,1.0,0.30158730158730157,0.30158730158730157,0.7763486177588517,0.9682539682539683
7,1,casia:201,0,0,1.0,1.0,1.0,1.0,-1.5918324217913469,0.38095238095238093
8,1,casia:402,1,1,0.5,0.30158730158730157,0.6190476190476191,0.6190476190476191,-1.8755989144378347,0.1111111111111111
9,1,casia:372,1,1,0.59375,0.25396825396825395,0.9206349206349206,0.9206349206349206,0.09981880734509575,0.49206349206349204
10,1,casia:354,1,1,0.375,0.30158730158730157,0.8095238095238095,0.8095238095238095,-0.7232719100644586,0.3333333333333333
11,1,casia:141,0,0,1.0,1.0,0.6507936507936508,0.6507936507936508,0.7763486177588517,0.9682539682539683
12,1,casia:079,0,0,1.0,1.0,0.8253968253968254,0.8253968253968254,0.07229479518987357,0.7936507936507936
13,1,casia:318,1,1,0.625,0.47619047619047616,0.9841269841269841,0.9841269841269841,0.34674602256796205,0.5396825396825397
14,1,casia:165,0,0,0.96875,1.0,0.23809523809523808,0.23809523809523808,0.6483388318372193,0.9365079365079365
15,1,casia:041,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.7123437247980353,0.9523809523809523
16,1,casia:009,0,0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.6483388318372193,0.9365079365079365
17,1,casia:063,0,0,1.0,1.0,0.9523809523809523,0.9523809523809523,0.32831436703313827,0.8571428571428571
18,1,casia:012,0,0,1.0,1.0,0.8412698412698413,0.8412698412698413,0.7763486177588517,0.9682539682539683
19,1,casia:010,0,0,1.0,1.0,0.9841269841269841,0.9841269841269841,0.8403535107196677,0.9841269841269841
20,1,casia:081,0,0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.4563241529547706,0.8888888888888888
21,1,casia:419,1,1,0.65625,0.8253968253968254,0.9206349206349206,0.9206349206349206,0.2644369508270069,0.5238095238095238
22,1,casia:029,0,0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.4563241529547706,0.8888888888888888
23,1,casia:186,0,0,1.0,1.0,0.5396825396825397,0.5396825396825397,-1.5278275288305307,0.3968253968253968
24,1,casia:158,0,0,0.90625,1.0,0.30158730158730157,0.30158730158730157,0.7763486177588517,0.9682539682539683
25,1,casia:312,1,1,0.6875,0.746031746031746,0.8095238095238095,0.8095238095238095,0.8406004530136947,0.6349206349206349
26,1,casia:056,0,0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7123437247980353,0.9523809523809523
27,1,casia:330,1,1,1.0,1.0,0.9523809523809523,0.9523809523809523,1.252145811718472,0.7142857142857143
28,1,casia:128,0,0,1.0,1.0,0.6825396825396826,0.6825396825396826,-0.43974434849665583,0.6666666666666666
29,1,casia:131,0,0,1.0,1.0,0.8253968253968254,0.8253968253968254,-0.8877785992223688,0.5555555555555556
30,1,casia:006,0,0,0.984375,1.0,0.1111111111111111,0.1111111111111111,-2.03986667251706,0.2698412698412698
31,1,casia:128,0,0,0.875,0.746031746031746,0.2698412698412698,0.2698412698412698,-2.8719302810076703,0.06349206349206349
32,1,casia:149,0,0,1.0,1.0,0.8412698412698413,0.8412698412698413,0.584333938876403,0.9206349206349206
33,1,casia:457,1,1,0.953125,0.8888888888888888,0.3333333333333333,0.3333333333333333,-0.229417479618726,0.42857142857142855
34,1,casia:295,1,1,0.546875,0.2698412698412698,0.31746031746031744,0.31746031746031744,-0.9701991252873249,0.2857142857142857
