sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:470,1,1,0.328125,0.25396825396825395,0.4126984126984127,0.30158730158730157,-1.6786066815298109,0.20634920634920634
1,1,casia:162,0,0,1.0,1.0,0.5873015873015873,0.5873015873015873,0.6350398915402277,0.8253968253968254
2,1,casia:064,0,0,1.0,1.0,0.873015873015873,0.873015873015873,-0.0923692420865374,0.6349206349206349
3,1,casia:443,1,1,0.46875,0.6507936507936508,0.8412698412698413,0.4444444444444444,-0.581107793541975,0.4444444444444444
4,1,casia:091,0,0,1.0,1.0,0.9841269841269841,0.9841269841269841,0.93812703055138,0.9047619047619048
5,1,casia:230,0,0,0.96875,1.0,0.9365079365079365,0.9365079365079365,-0.5773086645043808,0.5079365079365079
6,1,casia:025,0,0,1.0,1.0,0.9682539682539683,0.9682539682539683,0.8168921749469191,0.873015873015873
7,1,casia:437,1,1,0.453125,0.30158730158730157,0.31746031746031744,0.9047619047619048,0.5895576869783833,0.6984126984126984
8,1,casia:486,1,1,0.21875,0.3492063492063492,0.5714285714285714,0.5714285714285714,-0.43477460847693017,0.47619047619047616
9,1,casia:160,0,0,0.96875,0.42857142857142855,0.047619047619047616,0.047619047619047616,-2.2745966429668325,0.06349206349206349
10,1,casia:063,0,0,0.96875,1.0,0.8412698412698413,0.8412698412698413,0.392570180331306,0.7619047619047619
11,1,casia:255,1,1,0.03125,0.2698412698412698,0.2857142857142857,0.2857142857142857,-0.06894164581431797,0.5555555555555556
12,1,casia:046,0,0,1.0,0.9365079365079365,0.9682539682539683,0.9682539682539683,0.5138050359357669,0.7936507936507936
13,1,casia:077,0,0,1.0,1.0,0.8412698412698413,0.8412698412698413,0.21071789692461493,0.7142857142857143
14,1,casia:157,0,0,1.0,1.0,0.3968253968253968,0.3968253968253968,0.21071789692461493,0.7142857142857143
15,1,casia:329,1,1,0.921875,0.8888888888888888,1.0,1.0,0.5895576869783833,0.6984126984126984
16,1,casia:065,0,0,1.0,1.0,0.7936507936507936,0.7936507936507936,-1.0622480869222242,0.38095238095238093
17,1,casia:333,1,1,0.953125,0.7619047619047619,0.9365079365079365,0.9365079365079365,-0.3616080159444078,0.49206349206349204
18,1,casia:383,1,1,0.1875,0.31746031746031744,0.4444444444444444,0.6190476190476191,0.07739153925072681,0.5873015873015873
19,1,casia:257,1,1,0.84375,0.4603174603174603,0.7619047619047619,0.7619047619047619,0.8822240571084728,0.7619047619047619
20,1,casia:357,1,1,0.90625,0.8412698412698413,0.3492063492063492,0.3492063492063492,0.5895576869783833,0.6984126984126984
21,1,casia:412,1,1,0.03125,0.25396825396825395,0.2698412698412698,0.2698412698412698,-1.6054400889972884,0.2222222222222222
22,1,casia:288,1,1,0.046875,0.25396825396825395,0.6984126984126984,0.6984126984126984,0.8090574645759507,0.746031746031746
23,1,casia:366,1,1,0.71875,0.6031746031746031,0.9365079365079365,0.9365079365079365,1.0285572421735176,0.7936507936507936
