sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,train:4665,1,1,1.0,1.0,0.7401574803149606,0.7401574803149606,0.5684724409354072,0.7244094488188977
1,1,train:4691,1,1,0.7890625,0.2677165354330709,0.33070866141732286,0.33070866141732286,1.0889847105482742,0.8503937007874016
2,1,train:8780,1,1,0.0546875,0.28346456692913385,0.3228346456692913,0.3228346456692913,0.6010044577862114,0.7322834645669292
3,1,train:5809,1,1,0.640625,0.25984251968503935,0.7007874015748031,0.7007874015748031,0.6660684914878195,0.7480314960629921
4,1,train:1866,1,1,0.7265625,0.25196850393700787,0.9763779527559056,0.9763779527559056,0.8612605925926449,0.7952755905511811
5,1,test:9441,1,0,0.9296875,0.7401574803149606,0.2283464566929134,0.2283464566929134,-1.5426504238956562,0.12598425196850394
6,1,train:532,0,1,0.5234375,0.29133858267716534,0.9291338582677166,0.9291338582677166,0.21062025557656078,0.6377952755905512
7,1,train:9773,0,0,1.0,1.0,0.5905511811023622,0.5905511811023622,0.7699930468537821,0.6062992125984252
8,1,train:709,1,1,1.0,1.0,0.9448818897637795,0.9763779527559056,0.7636645420402319,0.7716535433070866
9,1,train:3230,1,0,1.0,1.0,0.08661417322834646,0.08661417322834646,0.5425199185833454,0.5590551181102362
10,1,train:3461,1,1,0.140625,0.25196850393700787,0.9212598425196851,0.9212598425196851,0.24315227242736492,0.6456692913385826
11,1,train:709,0,0,0.9921875,1.0,0.49606299212598426,0.49606299212598426,1.2628514914397275,0.7086614173228346
12,1,train:9816,0,0,1.0,1.0,0.4015748031496063,0.4015748031496063,-0.21572384231810965,0.4015748031496063
13,1,train:2753,1,1,0.25,0.2677165354330709,0.8818897637795275,0.8818897637795275,0.6335364746370155,0.7401574803149606
14,1,train:5815,0,0,1.0,1.0,0.7480314960629921,0.7480314960629921,1.6419733718904554,0.7874015748031497
15,1,train:6415,0,0,1.0,1.0,0.7480314960629921,0.7480314960629921,1.224939303394655,0.7007874015748031
16,1,train:7170,0,0,1.0,1.0,0.7165354330708661,0.7165354330708661,0.9974661751242182,0.6535433070866141
17,1,train:10072,0,0,1.0,1.0,0.952755905511811,0.952755905511811,0.9974661751242182,0.6535433070866141
18,1,train:8359,0,0,1.0,1.0,0.7401574803149606,0.7401574803149606,0.8837296109890002,0.6299212598425197
19,1,train:2590,0,0,0.796875,0.08661417322834646,0.023622047244094488,0.023622047244094488,-1.4289138597604378,0.14960629921259844
20,1,train:7612,1,0,0.7890625,0.15748031496062992,0.33070866141732286,0.33070866141732286,0.5804321066284182,0.5669291338582677
21,1,train:2437,1,1,0.671875,0.2755905511811024,0.49606299212598426,0.49606299212598426,0.6660684914878195,0.7480314960629921
22,1,test:5427,0,0,1.0,1.0,0.9763779527559056,0.9763779527559056,0.9216417990340728,0.6377952755905512
23,1,train:5765,0,0,1.0,1.0,0.7086614173228346,0.7086614173228346,0.39087116640305414,0.5275590551181102
24,1,train:5765,0,0,1.0,1.0,0.6535433070866141,0.984251968503937,0.5804321066284182,0.5669291338582677
25,1,train:1999,1,1,0.5703125,0.2677165354330709,0.5669291338582677,0.5669291338582677,0.8612605925926449,0.7952755905511811
26,1,train:5537,0,0,1.0,1.0,0.9133858267716536,0.9133858267716536,0.6183442946734908,0.5748031496062992
27,1,train:5193,1,0,1.0,1.0,0.937007874015748,0.937007874015748,-0.21572384231810965,0.4015748031496063
28,1,train:418,0,0,1.0,1.0,0.5905511811023622,0.5905511811023622,1.1112027392594368,0.6771653543307087
29,1,train:8669,0,0,1.0,1.0,0.7244094488188977,0.7244094488188977,0.8458174229439275,0.6220472440944882
30,1,train:6421,0,0,1.0,1.0,0.937007874015748,0.937007874015748,0.23922241422276339,0.49606299212598426
31,1,train:5809,0,1,0.296875,0.25196850393700787,0.5590551181102362,0.5590551181102362,-0.3098920140363063,0.5118110236220472
32,1,train:8718,0,0,1.0,1.0,0.7007874015748031,0.7007874015748031,0.9595539870791455,0.6456692913385826
33,1,train:1780,1,1,0.03125,0.25196850393700787,0.3543307086614173,0.3543307086614173,-1.481044620665257,0.2283464566929134
34,1,train:308,1,1,0.7265625,0.3858267716535433,0.4251968503937008,0.4251968503937008,-0.9280003342015857,0.36220472440944884
35,1,train:9483,0,0,0.578125,0.6141732283464567,0.5039370078740157,0.5039370078740157,-0.17781165427303697,0.4094488188976378
36,1,train:8337,0,0,1.0,1.0,0.7322834645669292,0.7322834645669292,0.7699930468537821,0.6062992125984252
37,1,train:648,0,0,1.0,1.0,0.4409448818897638,0.4409448818897638,0.2013102261776907,0.4881889763779528
38,1,train:8116,0,0,1.0,1.0,0.4566929133858268,0.7007874015748031,1.1870271153495822,0.6929133858267716
39,1,train:3461,1,1,0.2578125,0.25196850393700787,0.9133858267716536,0.9133858267716536,0.7961965588910361,0.7795275590551181
40,1,train:3216,1,1,0.1640625,0.25984251968503935,0.23622047244094488,0.23622047244094488,-0.6677441993951522,0.4251968503937008
41,1,train:5809,0,0,1.0,1.0,0.9133858267716536,0.9133858267716536,1.073290551214364,0.6692913385826772
42,1,train:17,0,0,1.0,1.0,0.6614173228346457,0.6614173228346457,0.23922241422276339,0.49606299212598426
43,1,train:4691,1,1,0.484375,0.25196850393700787,0.937007874015748,0.937007874015748,0.7311325251894278,0.7637795275590551
44,1,train:3461,1,1,0.9375,0.2755905511811024,0.968503937007874,0.968503937007874,0.3407483229797778,0.6692913385826772
45,1,train:4929,1,1,1.0,1.0,0.5196850393700787,0.5196850393700787,0.7636645420402319,0.7716535433070866
46,1,train:8116,1,0,1.0,1.0,0.984251968503937,0.984251968503937,1.073290551214364,0.6692913385826772
47,1,train:999,1,1,0.8046875,0.7716535433070866,0.9921259842519685,0.9921259842519685,0.6010044577862114,0.7322834645669292
48,1,train:5816,0,1,0.9765625,1.0,0.6535433070866141,0.6535433070866141,-0.08216789608067687,0.5669291338582677
49,1,train:4916,0,0,1.0,1.0,0.8740157480314961,0.8740157480314961,0.35295897835798146,0.5196850393700787
50,1,train:8669,1,0,1.0,0.03937007874015748,0.007874015748031496,0.007874015748031496,-1.391001671715365,0.15748031496062992
51,1,train:9104,1,1,0.5,0.28346456692913385,0.5748031496062992,0.5748031496062992,-0.8629363004999775,0.3779527559055118
52,1,train:4691,1,0,1.0,1.0,0.9133858267716536,0.9133858267716536,-0.2915482184082553,0.3858267716535433
53,1,train:5833,1,0,0.25,0.15748031496062992,0.03937007874015748,0.03937007874015748,-1.9217723043463835,0.047244094488188976
54,1,train:8451,0,0,1.0,1.0,0.33070866141732286,0.33070866141732286,-0.6706700988589827,0.30708661417322836
55,1,train:5537,0,0,1.0,1.0,0.8346456692913385,0.8346456692913385,0.08757366204247237,0.4645669291338583
56,1,train:6673,0,0,1.0,1.0,0.8582677165354331,0.8582677165354331,1.1112027392594368,0.6771653543307087
57,1,train:6845,0,0,1.0,1.0,0.6141732283464567,0.6141732283464567,-0.40528478254347333,0.36220472440944884
58,1,train:5035,0,1,0.3984375,0.25984251968503935,0.1968503937007874,0.1968503937007874,0.21062025557656078,0.6377952755905512
59,1,train:8337,1,1,0.5859375,0.25196850393700787,0.8740157480314961,0.8740157480314961,-0.244827980334698,0.5275590551181102
60,1,test:5427,1,1,0.1328125,0.36220472440944884,0.7165354330708661,0.7165354330708661,-0.244827980334698,0.5275590551181102
61,1,train:8857,0,0,0.9921875,0.7086614173228346,0.6220472440944882,0.6220472440944882,-0.40528478254347333,0.36220472440944884
62,1,train:6438,1,1,0.8046875,0.5590551181102362,0.6614173228346457,0.9921259842519685,-0.04963587922987274,0.5748031496062992
63,1,train:4929,0,0,0.9921875,1.0,0.2204724409448819,0.2204724409448819,0.23922241422276339,0.49606299212598426
64,1,train:6638,1,1,0.640625,0.28346456692913385,0.3779527559055118,0.3779527559055118,-0.3749560477379145,0.49606299212598426
65,1,train:5877,1,1,0.3359375,0.14173228346456693,0.06299212598425197,0.06299212598425197,-2.3268770587861662,0.023622047244094488
66,1,train:1884,1,0,0.9921875,1.0,0.29133858267716534,0.29133858267716534,-0.63275791081391,0.31496062992125984
67,1,train:3539,0,1,0.5625,0.3228346456692913,0.9763779527559056,0.9606299212598425,0.9588566431450573,0.8188976377952756
68,1,train:2204,1,1,0.6015625,0.2755905511811024,0.952755905511811,0.952755905511811,0.5684724409354072,0.7244094488188977
69,1,test:2463,1,1,0.84375,0.3700787401574803,0.47244094488188976,0.47244094488188976,0.5359404240846026,0.7165354330708661
70,1,train:1958,1,1,0.546875,0.25984251968503935,0.9212598425196851,0.9212598425196851,0.8612605925926449,0.7952755905511811
71,1,train:525,0,0,1.0,1.0,1.0,0.48031496062992124,0.5425199185833454,0.5590551181102362
72,1,train:1788,0,0,1.0,1.0,0.7086614173228346,0.8818897637795275,0.8079052348988548,0.6141732283464567
