sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:470,1,1,0.125,0.25984251968503935,0.4251968503937008,0.6929133858267716,0.28326510291516954,0.7637795275590551
1,1,casia:061,0,0,1.0,1.0,0.6535433070866141,0.6299212598425197,-0.5219897598049272,0.47244094488188976
2,1,casia:250,1,0,1.0,0.07086614173228346,0.8976377952755905,0.8976377952755905,-1.544462878394243,0.2204724409448819
3,1,casia:042,0,0,1.0,1.0,0.7559055118110236,0.7559055118110236,1.1395290579027106,0.8818897637795275
4,1,casia:490,1,1,0.578125,0.2755905511811024,0.4409448818897638,0.4409448818897638,-0.7419957921522076,0.5354330708661418
5,1,casia:346,1,1,0.4609375,0.2992125984251969,0.6220472440944882,0.6220472440944882,0.6368033425935754,0.84251968503937
6,1,casia:192,0,0,1.0,1.0,1.0,0.8582677165354331,0.7880539233876337,0.7952755905511811
7,1,casia:279,1,1,0.1953125,0.25196850393700787,0.31496062992125984,0.31496062992125984,-1.272303151669817,0.41732283464566927
8,1,casia:345,1,1,0.0703125,0.25196850393700787,0.8503937007874016,0.2440944881889764,-0.21168843263459897,0.6535433070866141
9,1,casia:462,1,1,0.1953125,0.25196850393700787,0.3228346456692913,0.18110236220472442,-0.6359343202486859,0.5590551181102362
10,1,casia:326,1,1,0.0390625,0.25196850393700787,0.33858267716535434,0.33858267716535434,0.17720363101164796,0.7401574803149606
11,1,casia:426,1,1,0.09375,0.25196850393700787,0.5039370078740157,0.5905511811023622,0.38932657481869165,0.7874015748031497
12,1,casia:222,0,0,1.0,1.0,1.0,0.1889763779527559,-1.544462878394243,0.2204724409448819
13,1,casia:052,0,0,1.0,1.0,0.4094488188976378,0.4094488188976378,0.5643879286962208,0.7401574803149606
14,1,casia:191,0,0,1.0,1.0,0.48031496062992124,0.48031496062992124,0.02119908444564691,0.6062992125984252
15,1,casia:190,0,0,1.0,1.0,1.0,0.4094488188976378,0.7561016384317176,0.7874015748031497
16,1,casia:360,1,1,0.90625,0.8110236220472441,0.47244094488188976,0.47244094488188976,0.9196339343363003,0.905511811023622
17,1,casia:026,0,0,1.0,1.0,0.937007874015748,0.7480314960629921,1.1075767729467947,0.8740157480314961
18,1,casia:078,0,0,1.0,1.0,0.6850393700787402,0.6850393700787402,0.30876964904889187,0.6771653543307087
19,1,casia:180,0,0,1.0,1.0,0.7716535433070866,0.7716535433070866,-1.8000811580415719,0.15748031496062992
20,1,casia:289,1,1,0.1328125,0.3228346456692913,0.36220472440944884,0.6850393700787402,0.07114215910812584,0.7165354330708661
21,1,casia:031,0,0,0.9921875,1.0,1.0,0.6377952755905512,-1.4805583084824105,0.23622047244094488
22,1,casia:390,1,1,0.03125,0.25196850393700787,0.7086614173228346,0.905511811023622,-1.3783646235733384,0.3937007874015748
23,1,casia:291,1,1,0.1484375,0.2755905511811024,0.2755905511811024,0.2047244094488189,0.17720363101164796,0.7401574803149606
24,1,casia:186,0,0,1.0,1.0,0.25196850393700787,0.14960629921259844,-0.8734648943200045,0.3858267716535433
25,1,casia:365,1,1,0.0390625,0.25196850393700787,0.4881889763779528,0.4881889763779528,0.9549877583041413,0.9133858267716536
26,1,casia:093,0,0,1.0,1.0,0.08661417322834646,0.08661417322834646,0.30876964904889187,0.6771653543307087
27,1,casia:296,1,1,0.0234375,0.25196850393700787,0.41732283464566927,0.41732283464566927,-0.706641968184367,0.5433070866141733
28,1,casia:464,1,1,0.1328125,0.2755905511811024,0.5354330708661418,0.5354330708661418,-0.3177499045381206,0.6299212598425197
29,1,casia:158,0,0,1.0,0.9763779527559056,0.33070866141732286,0.33070866141732286,1.0117199180790466,0.8503937007874016
30,1,casia:123,0,0,1.0,1.0,0.7874015748031497,0.7874015748031497,0.97976763312313,0.84251968503937
31,1,casia:043,0,0,1.0,1.0,1.0,0.8188976377952756,-0.8415126093640882,0.3937007874015748
32,1,casia:027,0,0,1.0,1.0,0.889763779527559,0.889763779527559,1.1714813428586268,0.889763779527559
33,1,casia:447,1,1,0.09375,0.25196850393700787,0.3937007874015748,0.3937007874015748,0.0357883351402853,0.7086614173228346
34,1,casia:245,0,0,1.0,1.0,1.0,0.2755905511811024,-1.4166537385705784,0.25196850393700787
35,1,casia:291,1,1,0.0078125,0.25984251968503935,0.4251968503937008,0.4251968503937008,-1.0248263838949325,0.47244094488188976
36,1,casia:019,0,0,1.0,1.0,1.0,0.9448818897637795,-0.6178466146726755,0.44881889763779526
37,1,casia:443,1,1,0.1171875,0.31496062992125984,0.4330708661417323,0.8031496062992126,0.1418498070438074,0.7322834645669292
38,1,casia:286,1,1,0.0078125,0.25196850393700787,0.18110236220472442,0.18110236220472442,-1.873318159123107,0.28346456692913385
39,1,casia:274,1,1,0.0234375,0.25984251968503935,0.7244094488188977,0.7244094488188977,0.3186189268830101,0.7716535433070866
40,1,casia:467,1,1,0.3515625,0.29133858267716534,0.33858267716535434,0.5590551181102362,-0.7419957921522076,0.5354330708661418
41,1,casia:473,1,1,0.65625,0.29133858267716534,0.8267716535433071,0.5354330708661418,0.4600342227543727,0.8031496062992126
42,1,casia:059,0,0,0.96875,0.8031496062992126,0.7480314960629921,0.7480314960629921,1.1714813428586268,0.889763779527559
43,1,casia:099,0,0,1.0,1.0,0.8346456692913385,0.8346456692913385,0.5324356437403047,0.7322834645669292
44,1,casia:035,0,0,1.0,1.0,0.8503937007874016,0.8503937007874016,0.660244783563969,0.7637795275590551
45,1,casia:183,0,0,1.0,1.0,0.4251968503937008,0.4251968503937008,0.372674218960724,0.6929133858267716
46,1,casia:005,0,0,1.0,0.3228346456692913,0.8031496062992126,0.8031496062992126,0.9158630632112978,0.8267716535433071
47,1,casia:237,0,0,0.984375,0.3937007874015748,0.07874015748031496,0.07874015748031496,0.7241493534758011,0.7795275590551181
48,1,casia:184,0,0,1.0,1.0,1.0,0.6141732283464567,0.053151369401562974,0.6141732283464567
49,1,casia:485,1,1,0.171875,0.25984251968503935,0.8188976377952756,0.8188976377952756,-1.272303151669817,0.41732283464566927
50,1,casia:319,1,1,0.015625,0.2992125984251969,0.4645669291338583,0.4645669291338583,0.10649598307596687,0.7244094488188977
51,1,casia:356,1,1,0.4375,0.25196850393700787,0.7559055118110236,0.7559055118110236,0.49538804672221326,0.8110236220472441
52,1,casia:458,1,1,0.328125,0.25196850393700787,0.2204724409448819,0.3779527559055118,-1.1308878557984545,0.44881889763779526
53,1,casia:341,1,1,0.296875,0.25196850393700787,0.6771653543307087,0.6771653543307087,0.9903415822719818,0.9212598425196851
54,1,casia:203,0,0,1.0,0.8110236220472441,1.0,0.84251968503937,0.97976763312313,0.84251968503937
55,1,casia:187,0,0,0.9921875,0.8740157480314961,0.33070866141732286,0.33070866141732286,-0.9693217491877527,0.36220472440944884
56,1,casia:179,0,0,1.0,1.0,1.0,1.0,0.5324356437403047,0.7322834645669292
57,1,casia:438,1,1,0.046875,0.25196850393700787,0.4645669291338583,0.3779527559055118,-1.3783646235733384,0.3937007874015748
58,1,casia:257,1,1,0.5625,0.3543307086614173,0.3937007874015748,0.3937007874015748,-0.8127034400878891,0.5196850393700787
59,1,casia:153,0,0,0.984375,0.11811023622047244,0.5905511811023622,0.5905511811023622,-2.2154608624684813,0.05511811023622047
60,1,casia:469,1,1,0.515625,0.5511811023622047,0.3858267716535433,0.3858267716535433,-0.49451902437732376,0.5905511811023622
