sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:470,1,1,0.125,0.25396825396825395,0.42857142857142855,0.6984126984126984,0.25980062646973084,0.7619047619047619
1,1,casia:061,0,0,1.0,1.0,0.6507936507936508,0.6349206349206349,-0.5186192332868734,0.47619047619047616
2,1,casia:250,1,0,1.0,1.0,0.9047619047619048,0.9047619047619048,-1.5496614017999568,0.2222222222222222
3,1,casia:042,0,0,1.0,1.0,0.7619047619047619,0.7619047619047619,1.156824290546887,0.8888888888888888
4,1,casia:490,1,1,0.609375,0.42857142857142855,0.4444444444444444,0.4444444444444444,-0.7373664114662948,0.5396825396825397
5,1,casia:346,1,1,0.453125,0.4126984126984127,0.6190476190476191,0.6190476190476191,0.6159317114468831,0.8412698412698413
6,1,casia:192,0,0,1.0,1.0,1.0,0.8571428571428571,0.7701834773544808,0.7936507936507936
7,1,casia:279,1,1,0.140625,0.25396825396825395,0.31746031746031744,0.31746031746031744,-1.3071761474297379,0.4126984126984127
8,1,casia:345,1,1,0.03125,0.31746031746031744,0.8571428571428571,0.25396825396825395,-0.23878289249828172,0.6507936507936508
9,1,casia:462,1,1,0.171875,0.25396825396825395,0.3492063492063492,0.19047619047619047,-0.6661401944708641,0.5555555555555556
10,1,casia:326,1,1,0.046875,0.25396825396825395,0.3492063492063492,0.3492063492063492,0.18857440947430068,0.746031746031746
11,1,casia:426,1,1,0.109375,0.2698412698412698,0.5079365079365079,0.5873015873015873,0.4022530604605916,0.7936507936507936
12,1,casia:222,0,0,1.0,1.0,1.0,0.19047619047619047,-1.5496614017999568,0.2222222222222222
13,1,casia:052,0,0,1.0,1.0,0.4126984126984127,0.4126984126984127,0.5768630707582779,0.746031746031746
14,1,casia:191,0,0,1.0,1.0,0.47619047619047616,0.47619047619047616,-0.003098149030331704,0.6031746031746031
15,1,casia:190,0,0,1.0,1.0,1.0,0.4126984126984127,0.7701834773544808,0.7936507936507936
16,1,casia:360,1,1,0.875,0.5079365079365079,0.47619047619047616,0.47619047619047616,0.9008365794286046,0.9047619047619048
17,1,casia:026,0,0,1.0,1.0,0.9365079365079365,0.746031746031746,1.0923841550148197,0.873015873015873
18,1,casia:078,0,0,1.0,1.0,0.6825396825396826,0.6825396825396826,0.3191025286300071,0.6825396825396826
19,1,casia:180,0,0,1.0,1.0,0.7777777777777778,0.7777777777777778,-1.8074219439282275,0.15873015873015872
20,1,casia:289,1,1,0.109375,0.2698412698412698,0.36507936507936506,0.6825396825396826,0.04612197548343988,0.7142857142857143
21,1,casia:031,0,0,1.0,1.0,1.0,0.6349206349206349,-1.485221266267889,0.23809523809523808
22,1,casia:390,1,1,0.03125,0.25396825396825395,0.7142857142857143,0.9047619047619048,-1.3784023644251684,0.3968253968253968
23,1,casia:291,1,1,0.203125,0.2857142857142857,0.2857142857142857,0.20634920634920634,0.18857440947430068,0.746031746031746
24,1,casia:186,0,0,1.0,0.2222222222222222,0.25396825396825395,0.15873015873015872,-0.840819910947212,0.3968253968253968
25,1,casia:365,1,1,0.046875,0.30158730158730157,0.49206349206349204,0.49206349206349204,0.9720627964240348,0.9206349206349206
26,1,casia:093,0,0,1.0,1.0,0.09523809523809523,0.09523809523809523,0.3191025286300071,0.6825396825396826
27,1,casia:296,1,1,0.03125,0.25396825396825395,0.4126984126984127,0.4126984126984127,-0.7373664114662948,0.5396825396825397
28,1,casia:464,1,1,0.09375,0.2698412698412698,0.5396825396825397,0.5396825396825397,-0.31000910949371235,0.6349206349206349
29,1,casia:158,0,0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0279440194827516,0.8571428571428571
30,1,casia:123,0,0,1.0,1.0,0.7936507936507936,0.7936507936507936,0.9635038839506842,0.8412698412698413
31,1,casia:043,0,0,1.0,1.0,1.0,0.8253968253968254,-0.840819910947212,0.3968253968253968
32,1,casia:027,0,0,1.0,1.0,0.9047619047619048,0.9047619047619048,1.156824290546887,0.8888888888888888
33,1,casia:447,1,1,0.140625,0.30158730158730157,0.3968253968253968,0.3968253968253968,0.04612197548343988,0.7142857142857143
34,1,casia:245,0,0,1.0,1.0,1.0,0.2857142857142857,-1.4207811307358214,0.25396825396825395
35,1,casia:291,1,1,0.015625,0.25396825396825395,0.42857142857142855,0.42857142857142855,-1.0222712794480164,0.47619047619047616
36,1,casia:019,0,0,1.0,1.0,1.0,0.9523809523809523,-0.6474995043510088,0.4444444444444444
37,1,casia:443,1,1,0.09375,0.2698412698412698,0.42857142857142855,0.8095238095238095,0.11734819247887003,0.7301587301587301
38,1,casia:286,1,1,0.015625,0.25396825396825395,0.19047619047619047,0.19047619047619047,-1.8769858833931812,0.2857142857142857
39,1,casia:274,1,1,0.03125,0.25396825396825395,0.7301587301587301,0.7301587301587301,0.3310268434651615,0.7777777777777778
40,1,casia:467,1,1,0.34375,0.3492063492063492,0.3333333333333333,0.5555555555555556,-0.7373664114662948,0.5396825396825397
41,1,casia:473,1,1,0.703125,0.4444444444444444,0.8253968253968254,0.5396825396825397,0.47347927745602225,0.8095238095238095
42,1,casia:059,0,0,1.0,0.6349206349206349,0.7619047619047619,0.7619047619047619,1.156824290546887,0.8888888888888888
43,1,casia:099,0,0,1.0,1.0,0.8412698412698413,0.8412698412698413,0.5768630707582779,0.746031746031746
44,1,casia:035,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.7057433418224134,0.7777777777777778
45,1,casia:183,0,0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.38354266416207455,0.6984126984126984
