sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:470,1,1,0.5,0.4,0.4666666666666667,0.3333333333333333,-1.539583936767506,0.26666666666666666
1,1,casia:162,0,0,1.0,1.0,0.7333333333333333,0.7333333333333333,0.6874081426933079,0.8666666666666667
2,1,casia:064,0,0,1.0,1.0,1.0,1.0,-0.07709258133755768,0.6666666666666666
3,1,casia:443,1,1,0.5,0.5333333333333333,0.8666666666666667,0.4666666666666667,-0.6136462883482511,0.4666666666666667
4,1,casia:091,0,0,1.0,1.0,1.0,1.0,0.9422417173702629,0.9333333333333333
5,1,casia:230,0,0,1.0,1.0,0.9333333333333333,0.9333333333333333,-0.5867597306914677,0.5333333333333333
6,1,casia:025,0,0,1.0,1.0,1.0,1.0,0.6874081426933079,0.8666666666666667
7,1,casia:437,1,1,0.5625,0.4,0.3333333333333333,0.9333333333333333,0.6209372428774216,0.7333333333333333
8,1,casia:486,1,1,0.25,0.26666666666666666,0.6,0.6,-0.6136462883482511,0.4666666666666667
9,1,casia:160,0,0,0.9375,1.0,0.06666666666666667,0.06666666666666667,-2.3705947534301535,0.06666666666666667
10,1,casia:063,0,0,0.9375,1.0,0.8666666666666667,0.8666666666666667,0.4325745680163528,0.8
11,1,casia:255,1,1,0.0625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.003645477264585215,0.6
12,1,casia:046,0,0,1.0,1.0,1.0,1.0,0.4325745680163528,0.8
13,1,casia:077,0,0,1.0,1.0,0.8666666666666667,0.8666666666666667,0.17774099333939736,0.7333333333333333
14,1,casia:157,0,0,1.0,1.0,0.4,0.4,0.17774099333939736,0.7333333333333333
15,1,casia:329,1,1,1.0,1.0,1.0,1.0,0.6209372428774216,0.7333333333333333
16,1,casia:065,0,0,1.0,1.0,0.8,0.8,-1.0964268800453778,0.4
17,1,casia:333,1,1,1.0,1.0,0.9333333333333333,0.9333333333333333,-0.30500040554183294,0.5333333333333333
18,1,casia:383,1,1,0.375,0.26666666666666666,0.4666666666666667,0.6666666666666666,0.003645477264585215,0.6
19,1,casia:257,1,1,0.8125,1.0,0.8,0.8,0.9295831256838403,0.8
