sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:478,1,1,0.015625,0.25396825396825395,0.31746031746031744,0.31746031746031744,-0.08339213401412975,0.4603174603174603
1,1,casia:041,0,0,1.0,1.0,0.47619047619047616,0.47619047619047616,-2.230381489341419,0.06349206349206349
2,1,casia:138,0,0,0.1875,0.25396825396825395,0.20634920634920634,0.20634920634920634,0.39601104894708217,0.8412698412698413
3,1,casia:384,1,1,0.921875,0.8253968253968254,0.5238095238095238,0.5238095238095238,1.4537150407108763,0.746031746031746
4,1,casia:157,0,0,1.0,1.0,0.47619047619047616,0.47619047619047616,-0.13998742825465274,0.6825396825396826
5,1,casia:259,1,1,0.1875,0.30158730158730157,0.5238095238095238,0.5238095238095238,-0.6811560352960764,0.3492063492063492
6,1,casia:122,0,0,0.953125,1.0,0.6507936507936508,0.6507936507936508,0.8248098307084701,0.9682539682539683
7,1,casia:195,0,0,1.0,1.0,0.20634920634920634,0.20634920634920634,-1.8015827075800313,0.19047619047619047
8,1,casia:475,1,1,0.734375,0.8095238095238095,0.7777777777777778,0.7777777777777778,0.9413459824692078,0.6507936507936508
9,1,casia:414,1,1,0.6875,0.7936507936507936,0.8253968253968254,0.8253968253968254,-0.5103663492155203,0.38095238095238093
10,1,casia:090,0,0,1.0,1.0,0.6825396825396826,0.7619047619047619,0.4496108966672555,0.8571428571428571
11,1,casia:163,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.3424112012269085,0.8253968253968254
12,1,casia:093,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.5032107443874292,0.873015873015873
13,1,casia:045,0,0,1.0,1.0,0.9841269841269841,0.9841269841269841,0.6104104398277762,0.9047619047619048
14,1,casia:352,1,1,0.984375,1.0,0.6984126984126984,0.6984126984126984,0.5997666103080953,0.5873015873015873
15,1,casia:305,1,1,0.28125,0.2698412698412698,0.6984126984126984,0.6984126984126984,-0.5957611922557983,0.36507936507936506
