sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:096,0,0,0.875,1.0,0.42857142857142855,0.42857142857142855,0.9709146159320009,1.0
1,1,casia:499,1,1,1.0,0.42857142857142855,1.0,1.0,1.3927886292017997,0.8571428571428571
2,1,casia:293,1,0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.31595406359377265,0.8571428571428571
3,1,casia:119,0,0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.31595406359377265,0.8571428571428571
4,1,casia:453,1,1,0.625,1.0,0.7142857142857143,0.7142857142857143,-0.12139779426717041,0.5714285714285714
5,1,casia:138,0,0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.31595406359377265,0.8571428571428571
6,1,casia:071,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,-0.33900648874445505,0.7142857142857143
7,1,casia:102,0,0,1.0,1.0,0.8571428571428571,1.0,0.9709146159320009,1.0
8,1,casia:079,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.31595406359377265,0.8571428571428571
9,1,casia:022,0,0,1.0,1.0,1.0,1.0,0.31595406359377265,0.8571428571428571
10,1,casia:190,0,0,1.0,1.0,1.0,1.0,0.31595406359377265,0.8571428571428571
11,1,casia:357,1,1,1.0,1.0,0.2857142857142857,1.0,-0.8784910060016554,0.42857142857142855
12,1,casia:081,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.31595406359377265,0.8571428571428571
13,1,casia:135,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,-0.9939670410826832,0.5714285714285714
14,1,casia:255,1,0,1.0,1.0,0.2857142857142857,0.2857142857142857,-0.33900648874445505,0.7142857142857143
15,1,casia:047,0,0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.9709146159320009,1.0
16,1,casia:070,0,0,1.0,1.0,0.7142857142857143,0.7142857142857143,-0.33900648874445505,0.7142857142857143
17,1,casia:344,1,1,0.875,1.0,0.5714285714285714,0.5714285714285714,1.3927886292017997,0.8571428571428571
18,1,casia:019,0,0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.9709146159320009,1.0
19,1,casia:282,1,1,0.125,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.8784910060016554,0.42857142857142855
20,1,casia:206,0,0,0.75,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.31595406359377265,0.8571428571428571
21,1,casia:041,0,1,0.125,0.42857142857142855,1.0,1.0,1.3927886292017997,0.8571428571428571
22,1,casia:399,1,1,0.875,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.3927886292017997,0.8571428571428571
23,1,casia:457,1,1,0.5,0.8571428571428571,0.8571428571428571,0.8571428571428571,-0.12139779426717041,0.5714285714285714
24,1,casia:312,1,1,0.875,1.0,0.7142857142857143,1.0,-1.6355842177361404,0.2857142857142857
25,1,casia:289,1,1,1.0,1.0,0.7142857142857143,0.7142857142857143,1.3927886292017997,0.8571428571428571
26,1,casia:144,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9709146159320009,1.0
27,1,casia:354,1,1,0.125,0.2857142857142857,0.42857142857142855,0.8571428571428571,-2.3926774294706252,0.14285714285714285
28,1,casia:157,0,0,0.375,0.5714285714285714,0.42857142857142855,0.42857142857142855,-2.303888145759139,0.2857142857142857
29,1,casia:409,1,1,1.0,1.0,0.8571428571428571,0.8571428571428571,1.3927886292017997,0.8571428571428571
30,1,casia:083,0,0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.31595406359377265,0.8571428571428571
31,1,casia:317,1,1,0.5,0.42857142857142855,1.0,1.0,1.3927886292017997,0.8571428571428571
32,1,casia:395,1,1,0.375,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.3927886292017997,0.8571428571428571
33,1,casia:405,1,1,0.125,0.2857142857142857,0.8571428571428571,0.8571428571428571,-0.12139779426717041,0.5714285714285714
34,1,casia:185,0,0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.9709146159320009,1.0
35,1,casia:295,1,1,0.625,1.0,0.42857142857142855,0.42857142857142855,-0.8784910060016554,0.42857142857142855
36,1,casia:339,1,1,0.875,1.0,0.5714285714285714,0.5714285714285714,1.3927886292017997,0.8571428571428571
37,1,casia:308,1,1,1.0,1.0,0.5714285714285714,0.5714285714285714,1.3927886292017997,0.8571428571428571
38,1,casia:021,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.31595406359377265,0.8571428571428571
39,1,casia:089,0,0,1.0,1.0,0.5714285714285714,0.5714285714285714,-2.303888145759139,0.2857142857142857
40,1,casia:409,1,1,1.0,1.0,1.0,0.5714285714285714,0.6356954174673148,0.7142857142857143
41,1,casia:159,0,0,1.0,1.0,1.0,1.0,0.9709146159320009,1.0
42,1,casia:111,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9709146159320009,1.0
43,1,casia:086,0,0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.31595406359377265,0.8571428571428571
44,1,casia:122,0,0,1.0,1.0,1.0,1.0,0.31595406359377265,0.8571428571428571
45,1,casia:139,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9709146159320009,1.0
46,1,casia:372,1,1,0.75,0.2857142857142857,0.8571428571428571,0.8571428571428571,1.3927886292017997,0.8571428571428571
47,1,casia:291,1,1,0.625,0.8571428571428571,0.7142857142857143,0.7142857142857143,-0.12139779426717041,0.5714285714285714
48,1,casia:158,0,0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.31595406359377265,0.8571428571428571
49,1,casia:470,1,0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.31595406359377265,0.8571428571428571
50,1,casia:262,1,1,0.625,1.0,0.8571428571428571,0.8571428571428571,0.6356954174673148,0.7142857142857143
51,1,casia:012,0,0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9709146159320009,1.0
52,1,casia:368,1,1,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6356954174673148,0.7142857142857143
