sample_index,membership_label,user_id,true_label,base_prediction,label_stability_score,sampling_attack_score,transfer_attack_score,boundary_attack_score,dhattack_style_score,dhattack_style_raw_score
0,1,casia:470,1,1,0.4375,0.2903225806451613,0.41935483870967744,0.3225806451612903,-1.6261853366380468,0.22580645161290322
1,1,casia:162,0,0,1.0,1.0,0.7419354838709677,0.7419354838709677,0.6526177768669937,0.8387096774193549
2,1,casia:064,0,0,1.0,1.0,0.8709677419354839,0.8709677419354839,-0.08858462192703108,0.6451612903225806
3,1,casia:443,1,1,0.4375,0.45161290322580644,0.8387096774193549,0.45161290322580644,-0.586627034726935,0.45161290322580644
4,1,casia:091,0,0,1.0,1.0,1.0,1.0,0.8996852431316684,0.9032258064516129
5,1,casia:230,0,0,1.0,1.0,0.9354838709677419,0.9354838709677419,-0.5827195544563808,0.5161290322580645
6,1,casia:025,0,0,1.0,1.0,0.967741935483871,0.967741935483871,0.776151509999331,0.8709677419354839
7,1,casia:437,1,1,0.5625,0.5483870967741935,0.3225806451612903,0.9032258064516129,0.6014395960286216,0.7096774193548387
8,1,casia:486,1,1,0.28125,0.3225806451612903,0.5806451612903226,0.5806451612903226,-0.43811870588249036,0.4838709677419355
9,1,casia:160,0,0,0.9375,0.4838709677419355,0.06451612903225806,0.06451612903225806,-2.3121918183091053,0.06451612903225806
10,1,casia:063,0,0,0.96875,1.0,0.8387096774193549,0.8387096774193549,0.40555031060231866,0.7741935483870968
11,1,casia:255,1,1,0.03125,0.3225806451612903,0.2903225806451613,0.2903225806451613,0.0074062806508434385,0.5806451612903226
12,1,casia:046,0,0,1.0,1.0,0.967741935483871,0.967741935483871,0.529084043734656,0.8064516129032258
13,1,casia:077,0,0,1.0,1.0,0.8709677419354839,0.8709677419354839,0.2820165774699813,0.7419354838709677
14,1,casia:157,0,0,1.0,1.0,0.41935483870967744,0.41935483870967744,0.2820165774699813,0.7419354838709677
15,1,casia:329,1,1,0.90625,0.8387096774193549,1.0,1.0,0.6014395960286216,0.7096774193548387
16,1,casia:065,0,0,1.0,1.0,0.8064516129032258,0.8064516129032258,-1.0768544869857306,0.3870967741935484
17,1,casia:333,1,1,0.9375,1.0,0.9354838709677419,0.9354838709677419,-0.28961037703804593,0.5161290322580645
18,1,casia:383,1,1,0.25,0.25806451612903225,0.45161290322580644,0.6129032258064516,0.15591460949528785,0.6129032258064516
19,1,casia:257,1,1,0.90625,0.7096774193548387,0.7741935483870968,0.7741935483870968,0.8984562537175105,0.7741935483870968
20,1,casia:357,1,1,0.9375,1.0,0.3548387096774194,0.3548387096774194,0.6014395960286216,0.7096774193548387
21,1,casia:412,1,1,0.03125,0.2903225806451613,0.2903225806451613,0.2903225806451613,-1.6261853366380468,0.22580645161290322
22,1,casia:288,1,1,0.0625,0.25806451612903225,0.7096774193548387,0.7096774193548387,0.749947924873066,0.7419354838709677
23,1,casia:366,1,1,0.71875,0.3870967741935484,0.9354838709677419,0.9354838709677419,1.046964582561955,0.8064516129032258
24,1,casia:056,0,0,0.96875,1.0,0.45161290322580644,0.45161290322580644,0.03494911120530625,0.6774193548387096
25,1,casia:155,0,0,1.0,1.0,0.3870967741935484,0.3870967741935484,0.776151509999331,0.8709677419354839
26,1,casia:214,0,0,1.0,1.0,0.6129032258064516,0.6129032258064516,0.03494911120530625,0.6774193548387096
27,1,casia:280,1,1,0.625,0.5806451612903226,0.5806451612903226,0.5806451612903226,1.3439812402508442,0.8709677419354839
28,1,casia:498,1,1,0.6875,1.0,0.45161290322580644,0.45161290322580644,1.1954729114063998,0.8387096774193549
29,1,casia:016,0,0,0.9375,0.4838709677419355,0.3548387096774194,0.3548387096774194,0.6526177768669937,0.8387096774193549
30,1,casia:202,0,1,0.03125,0.12903225806451613,0.06451612903225806,0.06451612903225806,-2.517235309704714,0.03225806451612903
31,1,casia:341,1,1,0.5,0.4838709677419355,0.7419354838709677,0.7419354838709677,-0.7351353635713794,0.41935483870967744
32,1,casia:019,0,0,1.0,1.0,0.9354838709677419,0.9354838709677419,1.0232189762640058,0.9354838709677419
33,1,casia:119,0,0,1.0,1.0,0.5161290322580645,0.5161290322580645,-1.2003882201180678,0.3548387096774194
34,1,casia:329,1,1,0.21875,0.25806451612903225,1.0,1.0,-0.43811870588249036,0.4838709677419355
35,1,casia:005,0,0,1.0,1.0,1.0,1.0,1.0232189762640058,0.9354838709677419
36,1,casia:085,0,0,1.0,1.0,1.0,0.5161290322580645,0.158482844337644,0.7096774193548387
37,1,casia:443,1,1,0.59375,0.3548387096774194,0.8064516129032258,0.7419354838709677,0.6014395960286216,0.7096774193548387
38,1,casia:239,0,0,0.90625,1.0,0.3870967741935484,0.3870967741935484,-0.4591858213240435,0.5483870967741935
39,1,casia:245,0,0,1.0,1.0,0.7096774193548387,0.7096774193548387,-1.3239219532504054,0.3225806451612903
40,1,casia:284,1,1,0.34375,0.3225806451612903,0.8064516129032258,0.8064516129032258,0.3044229383397323,0.6451612903225806
41,1,casia:439,1,1,0.25,0.25806451612903225,0.1935483870967742,0.1935483870967742,-1.1806603501047133,0.3225806451612903
42,1,casia:268,1,1,0.15625,0.3870967741935484,1.0,1.0,1.1954729114063998,0.8387096774193549
43,1,casia:132,0,0,0.96875,1.0,0.1935483870967742,0.1935483870967742,0.8996852431316684,0.9032258064516129
44,1,casia:205,0,0,1.0,1.0,0.5161290322580645,0.5161290322580645,-0.08858462192703108,0.6451612903225806
45,1,casia:009,0,0,1.0,1.0,0.9354838709677419,0.9354838709677419,0.8996852431316684,0.9032258064516129
46,1,casia:207,0,1,0.03125,0.16129032258064516,0.9354838709677419,0.9354838709677419,-0.1411020481936015,0.5483870967741935
47,1,casia:414,1,1,0.5625,0.3225806451612903,0.25806451612903225,0.25806451612903225,-0.586627034726935,0.45161290322580644
48,1,casia:288,1,1,0.125,0.5161290322580645,0.7096774193548387,0.7096774193548387,1.4924895690952886,0.9032258064516129
49,1,casia:352,1,1,0.875,0.8387096774193549,0.967741935483871,0.967741935483871,-0.1411020481936015,0.5483870967741935
